observation_id,common_name,scientific_name,relative_path,observed_on,photo_count,latitude,longitude,user_login,inat_url,image_1,image_2
322354991,White-fronted Amazon,Amazona albifrons,images/Amazona_albifrons/322354991,2025-10-19 18:15:00,4,27.4955843059,-109.9530971777,fcoeliasglez,https://www.inaturalist.org/observations/322354991,583135855.jpg,583135858.jpg
322138886,White-fronted Tern,Sterna striata,images/Sterna_striata/322138886,2025-08-31 11:34:00,8,-35.2795688113,174.0908682276,joknight_nz,https://www.inaturalist.org/observations/322138886,582465842.jpg,582465493.jpg
320408980,White-headed Woodpecker,Dryobates albolarvatus,images/Picoides_albolarvatus/320408980,2025-08-31 11:15:00,4,36.6068661023,-118.7262942975,wendybirds,https://www.inaturalist.org/observations/320408980,579303641.jpg,579303634.jpg
303467394,White-rumped Sandpiper,Calidris fuscicollis,images/Calidris_fuscicollis/303467394,2025-01-28 07:49:00,3,-53.3037672,-70.4337916,patrick_aube,https://www.inaturalist.org/observations/303467394,546969906.jpg,557613789.jpg
269078022,White-rumped Shama,Copsychus malabaricus,images/Copsychus_malabaricus/269078022,2025-02-28 07:25:00,6,4.042188055,114.812954445,camerondeckert,https://www.inaturalist.org/observations/269078022,483755057.jpg,483755082.jpg
317917435,White-spotted Slimy Salamander,Plethodon cylindraceus,images/Limosa_limosa/317917435,2025-09-30 16:32:20,2,38.227945,-78.722595,sphude,https://www.inaturalist.org/observations/317917435,574524490.jpg,574524473.jpg
322439029,White-tailed Hawk,Geranoaetus albicaudatus,images/Geranoaetus_albicaudatus/322439029,2025-10-21 17:11:38,4,20.1676475,-100.7337093997,moonbonifacia,https://www.inaturalist.org/observations/322439029,583302611.jpg,583302643.jpg
267735319,White-throated Magpie-Jay,Cyanocorax formosus,images/Calocitta_formosa/267735319,2025-03-30 10:40:45,3,11.9198643003,-86.0567829134,klcabiro,https://www.inaturalist.org/observations/267735319,481180543.jpg,481179920.jpg
263451062,White-tipped Dove,Leptotila verreauxi,images/Leptotila_verreauxi/263451062,2025-02-28 11:12:30,2,11.0020219285,-74.2238866165,david_sannier_vireon,https://www.inaturalist.org/observations/263451062,473287843.jpg,473287862.jpg
317887976,Williamson's Sapsucker,Sphyrapicus thyroideus,images/Sphyrapicus_thyroideus/317887976,2025-09-29 17:30:00,3,32.2802883519,-111.0268234041,andrewcore,https://www.inaturalist.org/observations/317887976,574465055.jpg,574465037.jpg
310655165,Wilson's Plover,Anarhynchus wilsonia,images/Charadrius_wilsonia/310655165,2025-08-30 12:47:00,2,29.7712302778,-93.30163,brandonjjohnson,https://www.inaturalist.org/observations/310655165,560696618.jpg,560695790.jpg
256201649,Wilson's Storm-Petrel,Oceanites oceanicus,images/Oceanites_oceanicus/256201649,2024-12-25 09:57:30,2,-63.343795,-60.793205,ingvildriska,https://www.inaturalist.org/observations/256201649,459294405.jpg,459294396.jpg
253610354,Wood Sandpiper,Tringa glareola,images/Tringa_glareola/253610354,2024-11-30 14:54:29,2,6.6607529504,100.0802353397,ronnaphon_11,https://www.inaturalist.org/observations/253610354,454138694.jpg,454138711.jpg
285459230,Worm-eating Warbler,Helmitheros vermivorum,images/Helmitheros_vermivorum/285459230,2025-05-30 11:40:31,5,37.0506333333,-87.6454866667,arthroposse,https://www.inaturalist.org/observations/285459230,513097777.jpg,513097778.jpg
311015438,Yellow-billed Chough,Pyrrhocorax graculus,images/Pyrrhocorax_graculus/311015438,2025-08-31 13:37:33,2,47.439030384,11.0511259362,kkat,https://www.inaturalist.org/observations/311015438,561393667.jpg,561393720.jpg
294521008,Yellow-eyed Junco,Junco phaeonotus,images/Junco_phaeonotus/294521008,2025-06-30 13:36:09,3,32.4476133333,-110.7670283333,jewelwing66,https://www.inaturalist.org/observations/294521008,530131159.jpg,530131110.jpg
306213988,Yellow-eyed Penguin,Megadyptes antipodes,images/Megadyptes_antipodes/306213988,2025-07-27 07:55:00,4,-45.895868,170.640612,shou_1221,https://www.inaturalist.org/observations/306213988,552194183.jpg,552195826.jpg
302757630,Yellow-footed Gull,Larus livens,images/Larus_livens/302757630,2025-07-31 11:53:29,4,23.5611866667,-109.4825666667,nolanbirdie,https://www.inaturalist.org/observations/302757630,545639844.jpg,545639879.jpg
254750646,Yellow-fronted Canary,Crithagra mozambica,images/Serinus_mozambicus/254750646,2024-11-30 11:16:00,4,-16.9671283056,26.4361266389,claremateke,https://www.inaturalist.org/observations/254750646,456366747.jpg,456366724.jpg
253893095,Yellow-headed Amazon,Amazona oratrix,images/Amazona_oratrix/253893095,2024-11-30 10:37:43,2,20.5946982796,-103.5317259182,mancilla16,https://www.inaturalist.org/observations/253893095,454700011.jpg,454670775.jpg
310300907,Yellow-headed Caracara,Daptrius chimachima,images/Milvago_chimachima/310300907,2025-01-31 13:20:00,4,9.7785694444,-84.6246527778,anabeth091,https://www.inaturalist.org/observations/310300907,560019774.jpg,560018813.jpg
305425906,Yellow-shafted × Red-shafted Flicker,Colaptes auratus luteus × cafer,images/Colaptes_auratus_cafer/305425906,2025-07-31 14:10:00,3,51.0295740376,-115.2476928143,danielnepo,https://www.inaturalist.org/observations/305425906,550691107.jpg,550691350.jpg
264814883,Yellow-throated Toucan,Ramphastos ambiguus,images/Ramphastos_ambiguus/264814883,2025-02-28 18:05:56,6,-0.0976213492,-78.7048589573,karprusil,https://www.inaturalist.org/observations/264814883,475561608.jpg,475561533.jpg
289184717,Yellow-winged Cacique,Cassiculus melanicterus,images/Cassiculus_melanicterus/289184717,2025-02-23 14:34:00,3,20.4667077692,-105.2925124637,rune_project,https://www.inaturalist.org/observations/289184717,520112844.jpg,520112748.jpg
263362395,Zebra Dove,Geopelia striata,images/Geopelia_striata/263362395,2025-02-28 16:26:09,2,13.773775,100.4699333333,naphat007,https://www.inaturalist.org/observations/263362395,473114466.jpg,473114481.jpg
267918312,Zenaida Dove,Zenaida aurita,images/Zenaida_aurita/267918312,2025-03-30 16:57:13,2,13.0603166667,-59.5392633333,jennie25446,https://www.inaturalist.org/observations/267918312,481526491.jpg,481526543.jpg
