observation_id,common_name,scientific_name,relative_path,observed_on,photo_count,latitude,longitude,user_login,inat_url,query_species,image_1,image_2
66375873,Plumbeous Vireo,Vireo plumbeus,images/Plumbeous_Vireo/66375873,2020-11-22 09:39:10,15,20.5187285656,-99.885058701,alvaro_atrogularis,https://www.inaturalist.org/observations/66375873,Plumbeous Vireo,106990104.jpg,106990101.jpg
109017453,Prairie Falcon,Falco mexicanus,images/Prairie_Falcon/109017453,2022-03-19 00:00:00,2,43.2750507343,-116.3983056361,jamesjarrett00,https://www.inaturalist.org/observations/109017453,Prairie Falcon,183659471.jpg,183659374.jpg
111820120,Prairie Falcon,Falco mexicanus,images/Prairie_Falcon/111820120,2022-04-14 08:34:00,5,34.1486924251,-116.0378025385,ericcleveland,https://www.inaturalist.org/observations/111820120,Prairie Falcon,188807103.jpg,188807042.jpg
51119274,Prairie Warbler,Setophaga discolor,images/Prairie_Warbler/51119274,2020-06-27 09:06:00,2,41.8563808092,-70.6769161479,bmvig,https://www.inaturalist.org/observations/51119274,Prairie Warbler,81201591.jpg,81201640.jpg
61446757,Prairie Warbler,Setophaga discolor,images/Prairie_Warbler/61446757,2020-10-01 17:52:00,2,33.5064633338,-79.0679740181,melaniegaddy,https://www.inaturalist.org/observations/61446757,Prairie Warbler,98331183.jpg,98330897.jpg
71975889,Prothonotary Warbler,Protonotaria citrea,images/Prothonotary_Warbler/71975889,2021-03-24 09:42:00,3,27.7691937,-82.7689906,sstrawberry_seungmin,https://www.inaturalist.org/observations/71975889,Prothonotary Warbler,117272156.jpg,117272375.jpg
77587961,Prothonotary Warbler,Protonotaria citrea,images/Prothonotary_Warbler/77587961,2021-04-30 15:33:00,3,33.3851633333,-81.96612,williamwisephoto,https://www.inaturalist.org/observations/77587961,Prothonotary Warbler,126902862.jpg,126902851.jpg
119340633,Purple Finch,Haemorhous purpureus,images/Purple_Finch/119340633,2022-05-29 12:03:00,3,37.4510082246,-122.4148745676,sunny1az,https://www.inaturalist.org/observations/119340633,Purple Finch,201725137.jpg,201725096.jpg
100732792,Purple Gallinule,Porphyrio martinica,images/Purple_Gallinule/100732792,2021-09-28 06:58:00,4,16.9845775104,-89.6927265732,ricardelremate,https://www.inaturalist.org/observations/100732792,Purple Gallinule,168153813.jpg,168153528.jpg
261481833,Purple Gallinule,Porphyrio martinica,images/Purple_Gallinule/261481833,2025-02-10 16:54:00,10,9.8895273312,-83.6550764882,nsalazar05,https://www.inaturalist.org/observations/261481833,Purple Gallinule,469774571.jpg,469774568.jpg
84640362,Purple Martin,Progne subis,images/Purple_Martin/84640362,2021-06-26 12:31:00,2,41.2525598558,-72.5463944689,conboy,https://www.inaturalist.org/observations/84640362,Purple Martin,139130336.jpg,139130382.jpg
148285903,Purple Martin,Progne subis,images/Purple_Martin/148285903,2023-01-26 17:36:00,2,27.7135907812,-80.5577213156,anhingas,https://www.inaturalist.org/observations/148285903,Purple Martin,255327287.jpg,255327175.jpg
85434693,Pygmy Nuthatch,Sitta pygmaea,images/Pygmy_Nuthatch/85434693,2021-07-02 18:22:00,2,34.2310694444,-116.8270583333,sessilefielder,https://www.inaturalist.org/observations/85434693,Pygmy Nuthatch,140568581.jpg,140568599.jpg
187870498,Pyrrhuloxia,Cardinalis sinuatus,images/Pyrrhuloxia/187870498,2023-10-15 13:34:00,7,22.2235020483,-101.1025838727,la-bitacora-del-cuervito,https://www.inaturalist.org/observations/187870498,Pyrrhuloxia,328647722.jpg,328647284.jpg
65666130,Red Crossbill,Loxia curvirostra,images/Red_Crossbill/65666130,2020-11-26 09:34:00,5,37.5037277936,-122.3725328597,gyrrlfalcon,https://www.inaturalist.org/observations/65666130,Red Crossbill,105727552.jpg,105727568.jpg
69792375,Red Crossbill,Loxia curvirostra,images/Red_Crossbill/69792375,2021-02-17 00:00:00,6,19.6877978611,-101.9547782466,lesliealanis,https://www.inaturalist.org/observations/69792375,Red Crossbill,113332169.jpg,113332187.jpg
97965291,Red-bellied Woodpecker,Melanerpes carolinus,images/Red-bellied_Woodpecker/97965291,2021-10-11 16:45:23,3,39.8921521676,-75.2572136745,tb_wildlife_photography,https://www.inaturalist.org/observations/97965291,Red-bellied Woodpecker,163013408.jpg,163013394.jpg
111203818,Red-bellied Woodpecker,Melanerpes carolinus,images/Red-bellied_Woodpecker/111203818,2022-04-12 10:16:00,2,43.071915955,-72.6543806842,ckhunt,https://www.inaturalist.org/observations/111203818,Red-bellied Woodpecker,187697132.jpg,187697970.jpg
111597151,Red-breasted Merganser,Mergus serrator,images/Red-breasted_Merganser/111597151,2022-04-15 18:15:00,3,44.9235033333,-93.3108516667,mollyhanse,https://www.inaturalist.org/observations/111597151,Red-breasted Merganser,188408199.jpg,188408175.jpg
132033145,Red-breasted Nuthatch,Sitta canadensis,images/Red-breasted_Nuthatch/132033145,2022-08-23 13:27:24,4,43.7257116667,-79.6097333333,michaelnaumoff,https://www.inaturalist.org/observations/132033145,Red-breasted Nuthatch,224784519.jpg,224784563.jpg
141465406,Red-breasted Nuthatch,Sitta canadensis,images/Red-breasted_Nuthatch/141465406,2022-11-08 11:07:00,4,54.0613076561,9.7534348609,ma_fink,https://www.inaturalist.org/observations/141465406,Red-breasted Nuthatch,242361719.jpg,242361723.jpg
258619526,Red-breasted Sapsucker,Sphyrapicus ruber,images/Red-breasted_Sapsucker/258619526,2025-01-15 15:23:04,4,37.6644166667,-121.8985583333,irinamitine,https://www.inaturalist.org/observations/258619526,Red-breasted Sapsucker,464053224.jpg,464056202.jpg
309163814,Red-eyed Vireo,Vireo olivaceus,images/Red-eyed_Vireo/309163814,2025-08-25 14:47:32,2,47.6345960671,-90.7124010482,bimibatoo,https://www.inaturalist.org/observations/309163814,Red-eyed Vireo,557863883.jpg,557863867.jpg
166191242,Red-eyed Vireo,Vireo olivaceus,images/Red-eyed_Vireo/166191242,2021-05-29 07:30:00,2,45.497753053,-89.5485193425,sophiasperd,https://www.inaturalist.org/observations/166191242,Red-eyed Vireo,287766835.jpg,287766837.jpg
70407175,Red-headed Woodpecker,Melanerpes erythrocephalus,images/Red-headed_Woodpecker/70407175,2021-01-18 11:03:00,2,43.0958843996,-79.3312083851,josh_vandermeulen,https://www.inaturalist.org/observations/70407175,Red-headed Woodpecker,114452686.jpg,114452697.jpg
115196038,Red-headed Woodpecker,Melanerpes erythrocephalus,images/Red-headed_Woodpecker/115196038,2022-05-03 13:45:00,2,35.9685244,-78.9686294,davidgeorge,https://www.inaturalist.org/observations/115196038,Red-headed Woodpecker,194448351.jpg,194448336.jpg
313671533,Red-naped Sapsucker,Sphyrapicus nuchalis,images/Red-naped_Sapsucker/313671533,2025-09-13 08:10:00,2,40.8141133,-110.7990599,canned_salmon,https://www.inaturalist.org/observations/313671533,Red-naped Sapsucker,566467346.jpg,566467092.jpg
253790683,Red-naped Sapsucker,Sphyrapicus nuchalis,images/Red-naped_Sapsucker/253790683,2024-11-30 4:32 PM,3,33.4823374812,-112.303417661,kneubaue,https://www.inaturalist.org/observations/253790683,Red-naped Sapsucker,photo_2.jpg,photo_3.jpg
115016075,Red-necked Grebe,Podiceps grisegena,images/Red-necked_Grebe/115016075,2022-05-01 07:56:00,2,43.5878974349,-79.513510427,kentross,https://www.inaturalist.org/observations/115016075,Red-necked Grebe,194150247.jpg,194150196.jpg
140638865,Red-necked Grebe,Podiceps grisegena,images/Red-necked_Grebe/140638865,2016-08-05 19:01:00,2,46.44366,31.6906483333,petro_hryniuk,https://www.inaturalist.org/observations/140638865,Red-necked Grebe,240765225.jpg,240765240.jpg
23068049,Red-shouldered Hawk,Buteo lineatus,images/Red-shouldered_Hawk/23068049,2019-04-25 14:45:00,6,29.1502697366,-82.0599220321,ryanm2,https://www.inaturalist.org/observations/23068049,Red-shouldered Hawk,35761998.jpg,35761965.jpg
24565047,Red-shouldered Hawk,Buteo lineatus,images/Red-shouldered_Hawk/24565047,2019-05-04 18:52:00,6,30.1733783333,-97.977305,greglasley,https://www.inaturalist.org/observations/24565047,Red-shouldered Hawk,37984779.jpg,37984764.jpg
63164174,Red-tailed Hawk,Buteo jamaicensis,images/Red-tailed_Hawk/63164174,2020-10-14 14:40:00,2,43.071915955,-72.6543806842,ckhunt,https://www.inaturalist.org/observations/63164174,Red-tailed Hawk,101327702.jpg,101327658.jpg
103023769,Red-tailed Hawk,Buteo jamaicensis,images/Red-tailed_Hawk/103023769,2021-12-13 13:31:37,3,25.393620161,-100.5583362326,raulbenavides,https://www.inaturalist.org/observations/103023769,Red-tailed Hawk,172337664.jpg,172337655.jpg
129773419,Red-throated Loon,Gavia stellata,images/Red-throated_Loon/129773419,2022-08-03 15:04:00,4,38.0263600438,-122.9601535758,sam-darmstadt,https://www.inaturalist.org/observations/129773419,Red-throated Loon,230052033.jpg,230052046.jpg
188877808,Red-throated Loon,Gavia stellata,images/Red-throated_Loon/188877808,2022-07-19 16:03:00,5,66.5440242745,33.097115706,alexander_semenov,https://www.inaturalist.org/observations/188877808,Red-throated Loon,330716618.jpg,330716626.jpg
103385972,Red-winged Blackbird,Agelaius phoeniceus,images/Red-winged_Blackbird/103385972,2021-12-20 10:58:00,9,38.5518233333,-121.6202333333,phylogenomics,https://www.inaturalist.org/observations/103385972,Red-winged Blackbird,173017737.jpg,173017691.jpg
128296008,Red-winged Blackbird,Agelaius phoeniceus,images/Red-winged_Blackbird/128296008,2021-11-21 08:45:50,2,33.639695,-84.1560833333,dan_watson,https://www.inaturalist.org/observations/128296008,Red-winged Blackbird,217909550.jpg,217909588.jpg
115359427,Reddish Egret,Egretta rufescens,images/Reddish_Egret/115359427,2022-05-03 12:15:00,3,25.9476284794,-81.7461358374,jjewett,https://www.inaturalist.org/observations/115359427,Reddish Egret,194713053.jpg,194713092.jpg
277186829,Redhead,Aythya americana,images/Redhead/277186829,2025-04-30 17:49:33-04:00,8,42.538995,-76.54705,riverahlquist,https://www.inaturalist.org/observations/277186829,Redhead,photo_3.jpg,photo_4.jpg
94754372,Redpoll,Acanthis flammea,images/Redpoll/94754372,2021-09-03 16:17:00,2,65.8426869175,44.241413176,irinabutorina,https://www.inaturalist.org/observations/94754372,Redpoll,157219777.jpg,157219890.jpg
189449546,Redpoll,Acanthis flammea,images/Redpoll/189449546,2023-10-24 14:38:00,3,56.43431,37.52043,ankhen,https://www.inaturalist.org/observations/189449546,Redpoll,331878962.jpg,331878971.jpg
73689232,Ring-billed Gull,Larus delawarensis,images/Ring-billed_Gull/73689232,2021-01-01 14:34:00,2,40.5395183594,-74.1302860635,karen5lund,https://www.inaturalist.org/observations/73689232,Ring-billed Gull,120333671.jpg,120333699.jpg
111388945,Ring-necked Duck,Aythya collaris,images/Ring-necked_Duck/111388945,2022-04-13 19:06:00,5,44.7750982363,-77.3321376041,mhalsted,https://www.inaturalist.org/observations/111388945,Ring-necked Duck,188033287.jpg,188033181.jpg
264797407,Ring-necked Duck,Aythya collaris,images/Ring-necked_Duck/264797407,2025-03-09 11:16:00,4,39.0542503536,-77.0387244049,dtread1,https://www.inaturalist.org/observations/264797407,Ring-necked Duck,475528285.jpg,475528284.jpg
18820744,Ring-necked Pheasant,Phasianus colchicus,images/Ring-necked_Pheasant/18820744,2018-12-03 15:26:00,3,-36.897847983,174.7906643329,jacqui-nz,https://www.inaturalist.org/observations/18820744,Ring-necked Pheasant,28828918.jpg,28828920.jpg
21030529,Ring-necked Pheasant,Phasianus colchicus,images/Ring-necked_Pheasant/21030529,2019-03-07 00:00:00,3,52.0715033203,-2.433390847,tiggrx,https://www.inaturalist.org/observations/21030529,Ring-necked Pheasant,32485950.jpg,32485944.jpg
285665201,Rock Pigeon,Columba livia,images/Rock_Pigeon/285665201,2025-05-31 17:52:48,5,43.3451627928,-1.7960095033,sehd,https://www.inaturalist.org/observations/285665201,Rock Pigeon,photo_5.jpg,photo_1.jpg
60673758,Rose-breasted Grosbeak,Pheucticus ludovicianus,images/Rose-breasted_Grosbeak/60673758,2020-09-24 11:00:37,4,40.0495316243,-79.368748761,kyleighg524,https://www.inaturalist.org/observations/60673758,Rose-breasted Grosbeak,97035468.jpg,97035507.jpg
62432840,Rose-breasted Grosbeak,Pheucticus ludovicianus,images/Rose-breasted_Grosbeak/62432840,2020-10-05 10:39:00,2,39.100655,-80.471169,becksnyc,https://www.inaturalist.org/observations/62432840,Rose-breasted Grosbeak,100020544.jpg,100020520.jpg
90618735,Roseate Spoonbill,Platalea ajaja,images/Roseate_Spoonbill/90618735,2021-08-09 20:25:18,9,42.0582818476,-73.3462770894,spinosaurusrocks,https://www.inaturalist.org/observations/90618735,Roseate Spoonbill,149788211.jpg,149788201.jpg
70635553,Ross's Goose,Anser rossii,images/Rosss_Goose/70635553,2021-03-05 17:06:00,4,39.2090943601,-84.5780794583,whateverwatcher,https://www.inaturalist.org/observations/70635553,Rosss Goose,114865631.jpg,114865723.jpg
297700668,Ross's Goose,Anser rossii,images/Rosss_Goose/297700668,2025-07-13 10:48 AM,4,30.4015634369,-91.1233854333,brandonjjohnson,https://www.inaturalist.org/observations/297700668,Rosss Goose,photo_1.jpg,photo_3.jpg
38451840,Rough-legged Hawk,Buteo lagopus,images/Rough-legged_Hawk/38451840,2020-02-08 15:43:00,3,42.7548046009,-70.8018797694,lma82,https://www.inaturalist.org/observations/38451840,Rough-legged Hawk,61112412.jpg,61112050.jpg
66822446,Rough-legged Hawk,Buteo lagopus,images/Rough-legged_Hawk/66822446,2016-09-24 13:33:00,2,60.4444646468,22.9672555408,villerih,https://www.inaturalist.org/observations/66822446,Rough-legged Hawk,107811324.jpg,107811313.jpg
103095344,Royal Tern,Thalasseus maximus,images/Royal_Tern/103095344,2021-11-21 09:05:00,2,16.9957705446,-89.6970814005,ricardelremate,https://www.inaturalist.org/observations/103095344,Royal Tern,172473915.jpg,172474033.jpg
109195608,Royal Tern,Thalasseus maximus,images/Royal_Tern/109195608,2020-09-18 19:14:00,2,29.6438166,-84.9130295,evanrandall,https://www.inaturalist.org/observations/109195608,Royal Tern,183995896.jpg,183995910.jpg
91788435,Ruby-crowned Kinglet,Corthylio calendula,images/Ruby-crowned_Kinglet/91788435,2021-08-15 08:34:00,2,36.3109286955,-115.6220535059,lonnyholmes,https://www.inaturalist.org/observations/91788435,Ruby-crowned Kinglet,151883509.jpg,151883175.jpg
95814492,Ruby-crowned Kinglet,Corthylio calendula,images/Ruby-crowned_Kinglet/95814492,2021-09-19 09:06:00,2,43.6472081459,-79.4654190695,kentross,https://www.inaturalist.org/observations/95814492,Ruby-crowned Kinglet,159104844.jpg,159104857.jpg
37759858,Ruby-throated Hummingbird,Archilochus colubris,images/Ruby-throated_Hummingbird/37759858,2020-01-19 15:54:00,3,26.12406,-80.2257,karen33317,https://www.inaturalist.org/observations/37759858,Ruby-throated Hummingbird,59925219.jpg,59925230.jpg
39983582,Ruby-throated Hummingbird,Archilochus colubris,images/Ruby-throated_Hummingbird/39983582,2004-07-04 00:00:00,3,67.408463,-150.109802,robertweeden,https://www.inaturalist.org/observations/39983582,Ruby-throated Hummingbird,63492809.jpg,63492881.jpg
117654382,Ruddy Duck,Oxyura jamaicensis,images/Ruddy_Duck/117654382,2011-06-01 19:15:00,3,27.826918,-97.077779,candice-turtle-mottet,https://www.inaturalist.org/observations/117654382,Ruddy Duck,208900915.jpg,199236215.jpg
57506506,Ruddy Turnstone,Arenaria interpres,images/Ruddy_Turnstone/57506506,2020-08-24 16:42:34,2,26.1316347559,-97.167577967,k77027,https://www.inaturalist.org/observations/57506506,Ruddy Turnstone,91732586.jpg,91732592.jpg
64453869,Ruddy Turnstone,Arenaria interpres,images/Ruddy_Turnstone/64453869,2020-11-08 16:12:00,2,38.6934000087,-9.3689677564,andrefabiao,https://www.inaturalist.org/observations/64453869,Ruddy Turnstone,103625955.jpg,103626354.jpg
40801040,Ruffed Grouse,Bonasa umbellus,images/Ruffed_Grouse/40801040,2018-04-27 13:58:00,3,45.2204322799,-75.7213152526,aliuh,https://www.inaturalist.org/observations/40801040,Ruffed Grouse,64679867.jpg,64679793.jpg
100920312,Ruffed Grouse,Bonasa umbellus,images/Ruffed_Grouse/100920312,2021-11-11 17:01:57,7,45.9236128051,-65.7720914483,becksinsects,https://www.inaturalist.org/observations/100920312,Ruffed Grouse,168490057.jpg,168490027.jpg
67826052,Rufous Hummingbird,Selasphorus rufus,images/Rufous_Hummingbird/67826052,2021-01-09 11:00:00,7,39.9511355414,-77.5655359523,jeffersonshank,https://www.inaturalist.org/observations/67826052,Rufous Hummingbird,109684119.jpg,109684157.jpg
101353556,Rufous Hummingbird,Selasphorus rufus,images/Rufous_Hummingbird/101353556,2021-10-07 17:14:00,5,16.7624506434,-93.1297981615,diegowlet,https://www.inaturalist.org/observations/101353556,Rufous Hummingbird,194617155.jpg,194617190.jpg
111925952,Rufous-crowned Sparrow,Aimophila ruficeps,images/Rufous-crowned_Sparrow/111925952,2022-03-21 15:22:00,2,20.78478,-104.8366263889,luispauperrimo,https://www.inaturalist.org/observations/111925952,Rufous-crowned Sparrow,189004984.jpg,189005089.jpg
157722805,Rufous-crowned Sparrow,Aimophila ruficeps,images/Rufous-crowned_Sparrow/157722805,2023-04-29 08:49:18,2,35.136058582,-106.4769268223,jnstuart,https://www.inaturalist.org/observations/157722805,Rufous-crowned Sparrow,272890589.jpg,272661473.jpg
44889109,Rusty Blackbird,Euphagus carolinus,images/Rusty_Blackbird/44889109,2020-05-04 09:49:00,6,46.1988433333,-60.31922,dbmcc09,https://www.inaturalist.org/observations/44889109,Rusty Blackbird,71159330.jpg,71159343.jpg
49919663,Rusty Blackbird,Euphagus carolinus,images/Rusty_Blackbird/49919663,2020-06-16 17:50:00,2,64.030631621,-139.2177666983,ewren,https://www.inaturalist.org/observations/49919663,Rusty Blackbird,79259119.jpg,79259980.jpg
89477944,Sanderling,Calidris alba,images/Sanderling/89477944,2021-07-19 11:13:00,2,47.2558983333,-61.792985,imbeaul,https://www.inaturalist.org/observations/89477944,Sanderling,147766658.jpg,147766728.jpg
189005438,Savannah Sparrow,Passerculus sandwichensis,images/Savannah_Sparrow/189005438,2023-10-25 11:11:00,4,38.8897786,-77.1680243653,bilcha,https://www.inaturalist.org/observations/189005438,Savannah Sparrow,330975665.jpg,330975663.jpg
199711696,Savannah Sparrow,Passerculus sandwichensis,images/Savannah_Sparrow/199711696,2024-02-18 10:39:00,2,30.430225,-96.3639683333,laurasare,https://www.inaturalist.org/observations/199711696,Savannah Sparrow,352236233.jpg,352236238.jpg
83993187,Say's Phoebe,Sayornis saya,images/Says_Phoebe/83993187,2021-06-21 15:42:46,3,35.3249033,-119.0893248997,christophercooke,https://www.inaturalist.org/observations/83993187,Says Phoebe,138001804.jpg,138001789.jpg
200661911,Scaled Quail,Callipepla squamata,images/Scaled_Quail/200661911,2024-02-18 08:05:00,2,31.4558273654,-110.5701948787,lindakennedy,https://www.inaturalist.org/observations/200661911,Scaled Quail,354071241.jpg,354071479.jpg
204487747,Scaled Quail,Callipepla squamata,images/Scaled_Quail/204487747,2024-03-29 11:00:00,3,33.4590169973,-104.4035839895,susanelliott,https://www.inaturalist.org/observations/204487747,Scaled Quail,361695116.jpg,361452983.jpg
276888633,Scarlet Tanager,Piranga olivacea,images/Scarlet_Tanager/276888633,2025-04-26 10:10:00,7,29.6988825655,-93.9484466931,michaelkalisek,https://www.inaturalist.org/observations/276888633,Scarlet Tanager,497218972.jpg,497219700.jpg
94613581,Scarlet Tanager,Piranga olivacea,images/Scarlet_Tanager/94613581,2021-09-10 03:44:25,4,43.6444184053,-72.7742046118,joyjoy,https://www.inaturalist.org/observations/94613581,Scarlet Tanager,156969120.jpg,156969142.jpg
38682269,Scissor-tailed Flycatcher,Tyrannus forficatus,images/Scissor-tailed_Flycatcher/38682269,2020-02-15 09:34:00,2,28.3223149911,-96.7913296502,mako252,https://www.inaturalist.org/observations/38682269,Scissor-tailed Flycatcher,61514377.jpg,61514190.jpg
88544126,Scissor-tailed Flycatcher,Tyrannus forficatus,images/Scissor-tailed_Flycatcher/88544126,2021-07-24 14:47:05,2,36.6266261111,-94.8961133333,xpda,https://www.inaturalist.org/observations/88544126,Scissor-tailed Flycatcher,146101736.jpg,146101758.jpg
113943488,Semipalmated Plover,Charadrius semipalmatus,images/Semipalmated_Plover/113943488,2022-04-30 15:00:49,4,41.7600083333,-87.544395,breanddave,https://www.inaturalist.org/observations/113943488,Semipalmated Plover,192455201.jpg,192454792.jpg
149694576,Semipalmated Sandpiper,Calidris pusilla,images/Semipalmated_Sandpiper/149694576,2023-02-05 09:27:05,6,-7.0402888803,-34.8430363834,joaoabraao,https://www.inaturalist.org/observations/149694576,Semipalmated Sandpiper,257987012.jpg,257986929.jpg
152164329,Semipalmated Sandpiper,Calidris pusilla,images/Semipalmated_Sandpiper/152164329,2023-03-24 10:36:43,2,18.8914804605,-95.943349041,sopasbar,https://www.inaturalist.org/observations/152164329,Semipalmated Sandpiper,262649143.jpg,262645624.jpg
37472832,Sharp-shinned Hawk,Accipiter striatus,images/Sharp-shinned_Hawk/37472832,2019-11-16 12:10:05,2,46.6313896179,-117.8150024414,rjbaltierra,https://www.inaturalist.org/observations/37472832,Sharp-shinned Hawk,59411241.jpg,59411251.jpg
44213294,Sharp-shinned Hawk,Accipiter striatus,images/Sharp-shinned_Hawk/44213294,2020-04-27 16:30:00,4,43.0706450394,-72.6553949104,ckhunt,https://www.inaturalist.org/observations/44213294,Sharp-shinned Hawk,70099291.jpg,70099644.jpg
110103727,Short-billed Dowitcher,Limnodromus griseus,images/Short-billed_Dowitcher/110103727,2022-04-01 08:13:00,4,36.88782875,-121.80388018,samrawlins,https://www.inaturalist.org/observations/110103727,Short-billed Dowitcher,185681850.jpg,185681829.jpg
267986589,Short-billed Gull,Larus brachyrhynchus,images/Short-billed_Gull/267986589,2025-03-31 1:48 PM,5,37.7788190029,-122.5145273877,ericcameron,https://www.inaturalist.org/observations/267986589,Short-billed Gull,photo_3.jpg,photo_1.jpg
38053654,Snow Bunting,Plectrophenax nivalis,images/Snow_Bunting/38053654,2020-01-28 08:58:00,3,51.24853,12.3006683333,martingrimm,https://www.inaturalist.org/observations/38053654,Snow Bunting,60423275.jpg,60432782.jpg
63380128,Snow Bunting,Plectrophenax nivalis,images/Snow_Bunting/63380128,2020-10-12 16:39:00,5,54.18887,7.8837366667,christoph_moning,https://www.inaturalist.org/observations/63380128,Snow Bunting,101706360.jpg,101706605.jpg
101972517,Snow Goose,Anser caerulescens,images/Snow_Goose/101972517,2021-10-14 14:25:00,2,39.4098516869,-74.3669938653,abbyks,https://www.inaturalist.org/observations/101972517,Snow Goose,170371143.jpg,170371003.jpg
85171768,Snowy Egret,Egretta thula,images/Snowy_Egret/85171768,2018-04-02 14:38:20,3,28.41128,-81.4590533333,captainmantis37,https://www.inaturalist.org/observations/85171768,Snowy Egret,140095190.jpg,140095214.jpg
98675229,Snowy Egret,Egretta thula,images/Snowy_Egret/98675229,2021-10-16 06:43:00,2,27.8049005,-82.7972228,squidpastry,https://www.inaturalist.org/observations/98675229,Snowy Egret,164343402.jpg,164343320.jpg
41115119,Snowy Owl,Bubo scandiacus,images/Snowy_Owl/41115119,2014-04-28 11:49:00,2,48.4534940201,-5.1335486231,b_louboutin,https://www.inaturalist.org/observations/41115119,Snowy Owl,65195152.jpg,65195367.jpg
55879566,Snowy Owl,Bubo scandiacus,images/Snowy_Owl/55879566,2014-07-02 15:41:00,5,72.829214689,-79.6954045583,don-jean,https://www.inaturalist.org/observations/55879566,Snowy Owl,88995149.jpg,88995116.jpg
110639962,Solitary Sandpiper,Tringa solitaria,images/Solitary_Sandpiper/110639962,2022-04-06 13:13:03,3,19.1439984999,-96.7349058017,madeteco,https://www.inaturalist.org/observations/110639962,Solitary Sandpiper,186676223.jpg,186676181.jpg
117304490,Solitary Sandpiper,Tringa solitaria,images/Solitary_Sandpiper/117304490,2022-05-16 09:15:26,2,24.7226526218,-81.387650186,kevin_wc,https://www.inaturalist.org/observations/117304490,Solitary Sandpiper,198094585.jpg,198094538.jpg
144884525,Song Sparrow,Melospiza melodia,images/Song_Sparrow/144884525,2022-11-09 11:46:04,4,41.7533959939,-71.383301409,christa_explores,https://www.inaturalist.org/observations/144884525,Song Sparrow,248795570.jpg,248796176.jpg
101291916,Spotted Sandpiper,Actitis macularius,images/Spotted_Sandpiper/101291916,2021-10-06 16:57:00,5,16.9432544287,-89.8968457737,ricardelremate,https://www.inaturalist.org/observations/101291916,Spotted Sandpiper,169150583.jpg,169150246.jpg
111466474,Spotted Sandpiper,Actitis macularius,images/Spotted_Sandpiper/111466474,2022-04-14 15:28:57,5,36.5753369555,-82.22913187,chrissy98,https://www.inaturalist.org/observations/111466474,Spotted Sandpiper,188170340.jpg,188170356.jpg
65005673,Spotted Towhee,Pipilo maculatus,images/Spotted_Towhee/65005673,2020-10-25 16:57:23,3,49.2926040191,-123.1465739394,harmony_rainbow_sunshine,https://www.inaturalist.org/observations/65005673,Spotted Towhee,104592272.jpg,104592546.jpg
65719674,Spotted Towhee,Pipilo maculatus,images/Spotted_Towhee/65719674,2020-11-24 14:02:00,2,40.1272909657,-123.8247037936,beartracker,https://www.inaturalist.org/observations/65719674,Spotted Towhee,105822861.jpg,105822849.jpg
80560330,Steller's Jay,Cyanocitta stelleri,images/Stellers_Jay/80560330,2021-05-19 11:20:00,5,49.3984929,-123.4507319,elsemikkelsen,https://www.inaturalist.org/observations/80560330,Stellers Jay,132051593.jpg,132051653.jpg
81213474,Steller's Jay,Cyanocitta stelleri,images/Stellers_Jay/81213474,2021-06-01 12:13:00,4,38.342323233,-122.6018253475,dave_pg,https://www.inaturalist.org/observations/81213474,Stellers Jay,133231352.jpg,133185065.jpg
83710371,Summer Tanager,Piranga rubra,images/Summer_Tanager/83710371,2021-06-19 08:39:00,6,36.069206756,-115.4581431854,lonnyholmes,https://www.inaturalist.org/observations/83710371,Summer Tanager,137507561.jpg,137507502.jpg
144546112,Summer Tanager,Piranga rubra,images/Summer_Tanager/144546112,2022-12-17 08:12:00,3,33.9807611111,-117.3887638889,jen_iyer,https://www.inaturalist.org/observations/144546112,Summer Tanager,248107374.jpg,248107398.jpg
101518682,Surf Scoter,Melanitta perspicillata,images/Surf_Scoter/101518682,2020-04-15 16:27:00,8,43.598448505,-88.6368317488,tosaeagle68,https://www.inaturalist.org/observations/101518682,Surf Scoter,169558715.jpg,169558751.jpg
102921430,Surf Scoter,Melanitta perspicillata,images/Surf_Scoter/102921430,2017-02-11 00:00:00,2,49.3004,-123.1585,pinawapt,https://www.inaturalist.org/observations/102921430,Surf Scoter,172147683.jpg,172147677.jpg
8140554,Surfbird,Calidris virgata,images/Surfbird/8140554,2017-09-23 11:57:00,3,37.1829202,-122.3928022,hfabian,https://www.inaturalist.org/observations/8140554,Surfbird,10776615.jpg,10776604.jpg
47459927,Surfbird,Calidris virgata,images/Surfbird/47459927,2020-03-22 15:32:00,3,37.1849320592,-122.3973314136,sandor_in,https://www.inaturalist.org/observations/47459927,Surfbird,75272308.jpg,75272293.jpg
134629068,Swainson's Hawk,Buteo swainsoni,images/Swainsons_Hawk/134629068,2022-09-11 12:17:26,2,27.6936116667,-97.9130116667,a-tristis,https://www.inaturalist.org/observations/134629068,Swainsons Hawk,229508568.jpg,229508539.jpg
150263309,Swainson's Hawk,Buteo swainsoni,images/Swainsons_Hawk/150263309,2022-07-17 17:56:00,12,49.6386526175,-112.862808813,nn4ever,https://www.inaturalist.org/observations/150263309,Swainsons Hawk,259062954.jpg,259062965.jpg
83904998,Swainson's Thrush,Catharus ustulatus,images/Swainsons_Thrush/83904998,2021-06-19 18:25:00,3,49.7073230556,-123.1619244444,funvill,https://www.inaturalist.org/observations/83904998,Swainsons Thrush,137845590.jpg,137845507.jpg
